311	500	1.32
312	502	1.324
313	461	1.354
314	461	1.354
315	483	1.339
316	550	1.21
317	457	1.29
318	436	1.374
319	400	1.349
320	440	1.371
321	428	1.38
322	477	1.343
323	427	1.381
324	427	1.381
325	385	1.44
326	367	1.08
327	367	1.08
328	367	1.08
329	520	1.37
330	414	1.391
331	388	1.459
332	447	1.419
333	469	1.424
334	436	1.374
335	400	1.28
336	529	1.304
337	488	1.335
338	410	1.394
339	410	1.394
340	410	1.32
341	367	1.08
342	440	1.371
343	367	1.08
344	108	2.25
345	300	1.87
346	300	1.87
347	300	1.87
348	300	1.87
349	300	1.87
350	151	2.19
351	250	2.08
352	250	2.08
353	250	2.08
354	250	2.08
355	250	2.08
356	108	2.44
357	500	1.8
358	546	1.352
359	385	1.46
360	520	1.37
361	520	1.37
362	385	1.46
363	512	1.375
364	385	1.46
365	546	1.367
366	520	1.37
367	520	1.37
368	385	1.46
369	385	1.46
370	385	1.46
371	469	1.424
372	469	1.424
373	490	1.335
374	317	1.522
375	337	1.449
376	260	1.52
377	550	1.225
378	94	2.32
379	549	1.345
